task_type,task_id,task,policy,repeat,seed,example_id,example_task,cosine,example_length,example_chars,same_object,same_operation,same_destination
placement_task,test_task6,Put all apples on the kitchencounter,random,0,1135491046333671379,example_task10,Put all chips in the fridge,0.43237894773483276,9,330,0,0,0
placement_task,test_task6,Put all apples on the kitchencounter,random,1,11302439316451554683,example_task30,Put all peaches on the oventray,0.5496377348899841,12,434,0,1,0
placement_task,test_task6,Put all apples on the kitchencounter,random,2,12981918417966984701,example_task30,Put all peaches on the oventray,0.5496377348899841,12,434,0,1,0
placement_task,test_task6,Put all apples on the kitchencounter,fixed,0,,example_task18,Put all apples in the fridge,0.743765115737915,53,1794,1,0,0
placement_task,test_task6,Put all apples on the kitchencounter,none,0,,,,,0,0,,,
placement_task,test_task7,Put all peaches on the kitchentable,semantic,0,,example_task31,Put all peaches on the coffeetable,0.8913750648498535,12,455,1,1,0
placement_task,test_task7,Put all peaches on the kitchentable,random,0,11509041748381743908,example_task31,Put all peaches on the coffeetable,0.8913750648498535,12,455,1,1,0
placement_task,test_task7,Put all peaches on the kitchentable,random,1,17945305413254633864,example_task23,Put all juices on the coffeetable,0.607192873954773,8,323,0,1,0
placement_task,test_task7,Put all peaches on the kitchentable,random,2,11998150597231029922,example_task1,Put all cupcakes on the kitchentable,0.6247164607048035,8,342,0,1,1
placement_task,test_task7,Put all peaches on the kitchentable,fixed,0,,example_task18,Put all apples in the fridge,0.5163190364837646,53,1794,0,0,0
placement_task,test_task7,Put all peaches on the kitchentable,none,0,,,,,0,0,,,
placement_task,test_task8,Put all peaches on the kitchencounter,semantic,0,,example_task30,Put all peaches on the oventray,0.8023979663848877,12,434,1,1,0
placement_task,test_task8,Put all peaches on the kitchencounter,random,0,9285853520294625478,example_task36,Put all crackers on the coffeetable,0.3587096929550171,8,337,0,1,0
placement_task,test_task8,Put all peaches on the kitchencounter,random,1,13196304204467165771,example_task33,Put all plums on the oventray,0.5738525390625,8,295,0,1,0
placement_task,test_task8,Put all peaches on the kitchencounter,random,2,12485024475315348483,example_task23,Put all juices on the coffeetable,0.42727118730545044,8,323,0,1,0
placement_task,test_task8,Put all peaches on the kitchencounter,fixed,0,,example_task18,Put all apples in the fridge,0.5344855785369873,53,1794,0,0,0
placement_task,test_task8,Put all peaches on the kitchencounter,none,0,,,,,0,0,,,
placement_task,test_task9,Put all plums on the kitchencounter,semantic,0,,example_task4,Put all plums on the kitchentable,0.8574708104133606,8,321,1,1,0
placement_task,test_task9,Put all plums on the kitchencounter,random,0,2383531542363529575,example_task31,Put all peaches on the coffeetable,0.4548889994621277,12,455,0,1,0
placement_task,test_task9,Put all plums on the kitchencounter,random,1,10302548213716887199,example_task10,Put all chips in the fridge,0.32667091488838196,9,330,0,0,0
placement_task,test_task9,Put all plums on the kitchencounter,random,2,11849271680982075133,example_task34,Put all plums on the coffeetable,0.6993170976638794,8,310,1,1,0
placement_task,test_task9,Put all plums on the kitchencounter,fixed,0,,example_task18,Put all apples in the fridge,0.3718060851097107,53,1794,0,0,0
placement_task,test_task9,Put all plums on the kitchencounter,none,0,,,,,0,0,,,
placement_task,test_task10,Put all cupcakes in the microwave,semantic,0,,example_task29,Put all cupcakes in the fridge,0.8067172765731812,17,623,1,1,0
placement_task,test_task10,Put all cupcakes in the microwave,random,0,17185903461358317460,example_task33,Put all plums on the oventray,0.3944246470928192,8,295,0,0,0
placement_task,test_task10,Put all cupcakes in the microwave,random,1,13163688755549066542,example_task34,Put all plums on the coffeetable,0.3516324460506439,8,310,0,0,0
placement_task,test_task10,Put all cupcakes in the microwave,random,2,2232066033789950604,example_task10,Put all chips in the fridge,0.46493977308273315,9,330,0,1,0
placement_task,test_task10,Put all cupcakes in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.38788795471191406,53,1794,0,1,0
placement_task,test_task10,Put all cupcakes in the microwave,none,0,,,,,0,0,,,
placement_task,test_task11,Put all cupcakes in the microwave,semantic,0,,example_task29,Put all cupcakes in the fridge,0.8067172765731812,17,623,1,1,0
placement_task,test_task11,Put all cupcakes in the microwave,random,0,14479042859042757572,example_task29,Put all cupcakes in the fridge,0.8067172765731812,17,623,1,1,0
placement_task,test_task11,Put all cupcakes in the microwave,random,1,16643060097553091975,example_task33,Put all plums on the oventray,0.3944246470928192,8,295,0,0,0
placement_task,test_task11,Put all cupcakes in the microwave,random,2,2186211225885911634,example_task4,Put all plums on the kitchentable,0.3303643763065338,8,321,0,0,0
placement_task,test_task11,Put all cupcakes in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.38788795471191406,53,1794,0,1,0
placement_task,test_task11,Put all cupcakes in the microwave,none,0,,,,,0,0,,,
placement_task,test_task12,Put all bananas in the fridge,semantic,0,,example_task2,Put all bananas on the kitchentable,0.7763677835464478,12,489,1,0,0
placement_task,test_task12,Put all bananas in the fridge,random,0,16292152463280895160,example_task20,Put all apples in the microwave,0.5124742984771729,53,1878,0,1,0
placement_task,test_task12,Put all bananas in the fridge,random,1,13155348885400896487,example_task25,Put all juices in the microwave,0.44789695739746094,9,349,0,1,0
placement_task,test_task12,Put all bananas in the fridge,random,2,6499032202314230483,example_task27,Put all milks in the fridge,0.6125121116638184,9,324,0,1,1
placement_task,test_task12,Put all bananas in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6310110688209534,53,1794,0,1,1
placement_task,test_task12,Put all bananas in the fridge,none,0,,,,,0,0,,,
placement_task,test_task13,Put all bananas in the fridge,semantic,0,,example_task2,Put all bananas on the kitchentable,0.7763677835464478,12,489,1,0,0
placement_task,test_task13,Put all bananas in the fridge,random,0,6601222986470510000,example_task4,Put all plums on the kitchentable,0.3371433615684509,8,321,0,0,0
placement_task,test_task13,Put all bananas in the fridge,random,1,13516814609738844702,example_task33,Put all plums on the oventray,0.2658877968788147,8,295,0,0,0
placement_task,test_task13,Put all bananas in the fridge,random,2,7296593578552006486,example_task30,Put all peaches on the oventray,0.36681753396987915,12,434,0,0,0
placement_task,test_task13,Put all bananas in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6310110688209534,53,1794,0,1,1
placement_task,test_task13,Put all bananas in the fridge,none,0,,,,,0,0,,,
placement_task,test_task14,Put all bananas in the microwave,semantic,0,,example_task2,Put all bananas on the kitchentable,0.8097575902938843,12,489,1,0,0
placement_task,test_task14,Put all bananas in the microwave,random,0,17005949945236138733,example_task18,Put all apples in the fridge,0.4992021918296814,53,1794,0,1,0
placement_task,test_task14,Put all bananas in the microwave,random,1,13056374357697529948,example_task20,Put all apples in the microwave,0.7071243524551392,53,1878,0,1,1
placement_task,test_task14,Put all bananas in the microwave,random,2,12238209207618588249,example_task8,Put all bellpeppers in the microwave,0.6367419958114624,25,1000,0,1,1
placement_task,test_task14,Put all bananas in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.4992021918296814,53,1794,0,1,0
placement_task,test_task14,Put all bananas in the microwave,none,0,,,,,0,0,,,
placement_task,test_task15,Put all bananas in the microwave,semantic,0,,example_task2,Put all bananas on the kitchentable,0.8097575902938843,12,489,1,0,0
placement_task,test_task15,Put all bananas in the microwave,random,0,17232629871886245578,example_task30,Put all peaches on the oventray,0.4719223976135254,12,434,0,0,0
placement_task,test_task15,Put all bananas in the microwave,random,1,4232269968167244095,example_task23,Put all juices on the coffeetable,0.3581840991973877,8,323,0,0,0
placement_task,test_task15,Put all bananas in the microwave,random,2,15932004606639794511,example_task25,Put all juices in the microwave,0.6698318719863892,9,349,0,1,1
placement_task,test_task15,Put all bananas in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.4992021918296814,53,1794,0,1,0
placement_task,test_task15,Put all bananas in the microwave,none,0,,,,,0,0,,,
placement_task,test_task16,Put all bellpeppers in the fridge,semantic,0,,example_task8,Put all bellpeppers in the microwave,0.7915724515914917,25,1000,1,1,0
placement_task,test_task16,Put all bellpeppers in the fridge,random,0,12087582769878931142,example_task8,Put all bellpeppers in the microwave,0.7915724515914917,25,1000,1,1,0
placement_task,test_task16,Put all bellpeppers in the fridge,random,1,8630308032048525868,example_task10,Put all chips in the fridge,0.5910040140151978,9,330,0,1,1
placement_task,test_task16,Put all bellpeppers in the fridge,random,2,771658906388463746,example_task29,Put all cupcakes in the fridge,0.52806556224823,17,623,0,1,1
placement_task,test_task16,Put all bellpeppers in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.49719810485839844,53,1794,0,1,1
placement_task,test_task16,Put all bellpeppers in the fridge,none,0,,,,,0,0,,,
placement_task,test_task17,Put all bellpeppers in the fridge,semantic,0,,example_task8,Put all bellpeppers in the microwave,0.7915724515914917,25,1000,1,1,0
placement_task,test_task17,Put all bellpeppers in the fridge,random,0,8858004135772888617,example_task36,Put all crackers on the coffeetable,0.381204217672348,8,337,0,0,0
placement_task,test_task17,Put all bellpeppers in the fridge,random,1,2358546128380440266,example_task2,Put all bananas on the kitchentable,0.42343342304229736,12,489,0,0,0
placement_task,test_task17,Put all bellpeppers in the fridge,random,2,5235138726415157805,example_task27,Put all milks in the fridge,0.5026929378509521,9,324,0,1,1
placement_task,test_task17,Put all bellpeppers in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.49719810485839844,53,1794,0,1,1
placement_task,test_task17,Put all bellpeppers in the fridge,none,0,,,,,0,0,,,
placement_task,test_task18,Put all peaches in the fridge,semantic,0,,example_task30,Put all peaches on the oventray,0.7355716228485107,12,434,1,0,0
placement_task,test_task18,Put all peaches in the fridge,random,0,7616521848742318536,example_task10,Put all chips in the fridge,0.4878745675086975,9,330,0,1,1
placement_task,test_task18,Put all peaches in the fridge,random,1,11578917697829960758,example_task23,Put all juices on the coffeetable,0.38352200388908386,8,323,0,0,0
placement_task,test_task18,Put all peaches in the fridge,random,2,17792226211836057613,example_task20,Put all apples in the microwave,0.5814486742019653,53,1878,0,1,0
placement_task,test_task18,Put all peaches in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6929860711097717,53,1794,0,1,1
placement_task,test_task18,Put all peaches in the fridge,none,0,,,,,0,0,,,
placement_task,test_task19,Put all peaches in the fridge,semantic,0,,example_task30,Put all peaches on the oventray,0.7355716228485107,12,434,1,0,0
placement_task,test_task19,Put all peaches in the fridge,random,0,6261780981602035663,example_task4,Put all plums on the kitchentable,0.493306040763855,8,321,0,0,0
placement_task,test_task19,Put all peaches in the fridge,random,1,10166725617609142012,example_task33,Put all plums on the oventray,0.4697346091270447,8,295,0,0,0
placement_task,test_task19,Put all peaches in the fridge,random,2,13700968695884935337,example_task36,Put all crackers on the coffeetable,0.2484697848558426,8,337,0,0,0
placement_task,test_task19,Put all peaches in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6929860711097717,53,1794,0,1,1
placement_task,test_task19,Put all peaches in the fridge,none,0,,,,,0,0,,,
placement_task,test_task20,Put all peaches in the microwave,semantic,0,,example_task30,Put all peaches on the oventray,0.8025043606758118,12,434,1,0,0
placement_task,test_task20,Put all peaches in the microwave,random,0,5410540805176468637,example_task2,Put all bananas on the kitchentable,0.5087405443191528,12,489,0,0,0
placement_task,test_task20,Put all peaches in the microwave,random,1,2897798558509209373,example_task46,Put all milks on the kitchentable,0.4441092610359192,8,321,0,0,0
placement_task,test_task20,Put all peaches in the microwave,random,2,1082397902805556218,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task20,Put all peaches in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task20,Put all peaches in the microwave,none,0,,,,,0,0,,,
placement_task,test_task21,Put all peaches in the microwave,semantic,0,,example_task30,Put all peaches on the oventray,0.8025043606758118,12,434,1,0,0
placement_task,test_task21,Put all peaches in the microwave,random,0,13213915319013154202,example_task20,Put all apples in the microwave,0.7549737691879272,53,1878,0,1,1
placement_task,test_task21,Put all peaches in the microwave,random,1,11469996925170835942,example_task35,Put all chips on the coffeetable,0.3256065845489502,8,316,0,0,0
placement_task,test_task21,Put all peaches in the microwave,random,2,10651056873890949659,example_task4,Put all plums on the kitchentable,0.512611985206604,8,321,0,0,0
placement_task,test_task21,Put all peaches in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task21,Put all peaches in the microwave,none,0,,,,,0,0,,,
placement_task,test_task22,Put all plums in the fridge,semantic,0,,example_task4,Put all plums on the kitchentable,0.7605376243591309,8,321,1,0,0
placement_task,test_task22,Put all plums in the fridge,random,0,12875141997328647693,example_task10,Put all chips in the fridge,0.4476289451122284,9,330,0,1,1
placement_task,test_task22,Put all plums in the fridge,random,1,11161722417635727558,example_task31,Put all peaches on the coffeetable,0.4306771457195282,12,455,0,0,0
placement_task,test_task22,Put all plums in the fridge,random,2,6683596583494099461,example_task8,Put all bellpeppers in the microwave,0.38970041275024414,25,1000,0,1,0
placement_task,test_task22,Put all plums in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task22,Put all plums in the fridge,none,0,,,,,0,0,,,
placement_task,test_task23,Put all plums in the fridge,semantic,0,,example_task4,Put all plums on the kitchentable,0.7605376243591309,8,321,1,0,0
placement_task,test_task23,Put all plums in the fridge,random,0,17755285991973780338,example_task31,Put all peaches on the coffeetable,0.4306771457195282,12,455,0,0,0
placement_task,test_task23,Put all plums in the fridge,random,1,16072883454521610050,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task23,Put all plums in the fridge,random,2,11111551190687065446,example_task10,Put all chips in the fridge,0.4476289451122284,9,330,0,1,1
placement_task,test_task23,Put all plums in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task23,Put all plums in the fridge,none,0,,,,,0,0,,,
placement_task,test_task24,Put all plums in the microwave,semantic,0,,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task24,Put all plums in the microwave,random,0,13983053070941703406,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task24,Put all plums in the microwave,random,1,13491531131417744942,example_task29,Put all cupcakes in the fridge,0.3558211922645569,17,623,0,1,0
placement_task,test_task24,Put all plums in the microwave,random,2,7226700884720388551,example_task25,Put all juices in the microwave,0.6511947512626648,9,349,0,1,1
placement_task,test_task24,Put all plums in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.44600459933280945,53,1794,0,1,0
placement_task,test_task24,Put all plums in the microwave,none,0,,,,,0,0,,,
placement_task,test_task25,Put all plums in the microwave,semantic,0,,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task25,Put all plums in the microwave,random,0,10888074413691411287,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task25,Put all plums in the microwave,random,1,311105680809176647,example_task33,Put all plums on the oventray,0.758360743522644,8,295,1,0,0
placement_task,test_task25,Put all plums in the microwave,random,2,428622525526511007,example_task23,Put all juices on the coffeetable,0.348026841878891,8,323,0,0,0
placement_task,test_task25,Put all plums in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.44600459933280945,53,1794,0,1,0
placement_task,test_task25,Put all plums in the microwave,none,0,,,,,0,0,,,
placement_task,test_task26,Put all peaches on the kitchentable,semantic,0,,example_task31,Put all peaches on the coffeetable,0.8913750648498535,12,455,1,1,0
placement_task,test_task26,Put all peaches on the kitchentable,random,0,13671326727690905386,example_task35,Put all chips on the coffeetable,0.5062432885169983,8,316,0,1,0
placement_task,test_task26,Put all peaches on the kitchentable,random,1,5344250406487560461,example_task4,Put all plums on the kitchentable,0.7309699058532715,8,321,0,1,1
placement_task,test_task26,Put all peaches on the kitchentable,random,2,3023384674130344976,example_task27,Put all milks in the fridge,0.3635699450969696,9,324,0,0,0
placement_task,test_task26,Put all peaches on the kitchentable,fixed,0,,example_task18,Put all apples in the fridge,0.5163190364837646,53,1794,0,0,0
placement_task,test_task26,Put all peaches on the kitchentable,none,0,,,,,0,0,,,
placement_task,test_task27,Put all creamybuns on the kitchentable,semantic,0,,example_task46,Put all milks on the kitchentable,0.7625018358230591,8,321,0,1,1
placement_task,test_task27,Put all creamybuns on the kitchentable,random,0,9886944034930843416,example_task8,Put all bellpeppers in the microwave,0.3962118923664093,25,1000,0,0,0
placement_task,test_task27,Put all creamybuns on the kitchentable,random,1,5622617458844462340,example_task35,Put all chips on the coffeetable,0.5249375104904175,8,316,0,1,0
placement_task,test_task27,Put all creamybuns on the kitchentable,random,2,13103343105097876870,example_task46,Put all milks on the kitchentable,0.7625018358230591,8,321,0,1,1
placement_task,test_task27,Put all creamybuns on the kitchentable,fixed,0,,example_task18,Put all apples in the fridge,0.31389153003692627,53,1794,0,0,0
placement_task,test_task27,Put all creamybuns on the kitchentable,none,0,,,,,0,0,,,
placement_task,test_task28,Put all chips on the kitchentable,semantic,0,,example_task35,Put all chips on the coffeetable,0.8499681353569031,8,316,1,1,0
placement_task,test_task28,Put all chips on the kitchentable,random,0,1793146792330527900,example_task4,Put all plums on the kitchentable,0.5392134189605713,8,321,0,1,1
placement_task,test_task28,Put all chips on the kitchentable,random,1,16916068780103466852,example_task18,Put all apples in the fridge,0.350268691778183,53,1794,0,0,0
placement_task,test_task28,Put all chips on the kitchentable,random,2,13225027440921938613,example_task4,Put all plums on the kitchentable,0.5392134189605713,8,321,0,1,1
placement_task,test_task28,Put all chips on the kitchentable,fixed,0,,example_task18,Put all apples in the fridge,0.350268691778183,53,1794,0,0,0
placement_task,test_task28,Put all chips on the kitchentable,none,0,,,,,0,0,,,
placement_task,test_task29,Put all peaches in the fridge,semantic,0,,example_task30,Put all peaches on the oventray,0.7355716228485107,12,434,1,0,0
placement_task,test_task29,Put all peaches in the fridge,random,0,8606463376767955740,example_task18,Put all apples in the fridge,0.6929860711097717,53,1794,0,1,1
placement_task,test_task29,Put all peaches in the fridge,random,1,11999360234560727145,example_task25,Put all juices in the microwave,0.5053437352180481,9,349,0,1,0
placement_task,test_task29,Put all peaches in the fridge,random,2,2895339776604793037,example_task20,Put all apples in the microwave,0.5814486742019653,53,1878,0,1,0
placement_task,test_task29,Put all peaches in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6929860711097717,53,1794,0,1,1
placement_task,test_task29,Put all peaches in the fridge,none,0,,,,,0,0,,,
placement_task,test_task30,Put all peaches in the fridge,semantic,0,,example_task30,Put all peaches on the oventray,0.7355716228485107,12,434,1,0,0
placement_task,test_task30,Put all peaches in the fridge,random,0,7302540292948368236,example_task34,Put all plums on the coffeetable,0.4199450612068176,8,310,0,0,0
placement_task,test_task30,Put all peaches in the fridge,random,1,12133950660858090025,example_task15,Put all apples on the kitchentable,0.4816409945487976,20,756,0,0,0
placement_task,test_task30,Put all peaches in the fridge,random,2,18199714992587426887,example_task30,Put all peaches on the oventray,0.7355716228485107,12,434,1,0,0
placement_task,test_task30,Put all peaches in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.6929860711097717,53,1794,0,1,1
placement_task,test_task30,Put all peaches in the fridge,none,0,,,,,0,0,,,
placement_task,test_task31,Put all peaches in the microwave,semantic,0,,example_task30,Put all peaches on the oventray,0.8025043606758118,12,434,1,0,0
placement_task,test_task31,Put all peaches in the microwave,random,0,2322155662321276058,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task31,Put all peaches in the microwave,random,1,18064608491960767566,example_task25,Put all juices in the microwave,0.683302104473114,9,349,0,1,1
placement_task,test_task31,Put all peaches in the microwave,random,2,14785267557621595719,example_task35,Put all chips on the coffeetable,0.3256065845489502,8,316,0,0,0
placement_task,test_task31,Put all peaches in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task31,Put all peaches in the microwave,none,0,,,,,0,0,,,
placement_task,test_task32,Put all peaches in the microwave,semantic,0,,example_task30,Put all peaches on the oventray,0.8025043606758118,12,434,1,0,0
placement_task,test_task32,Put all peaches in the microwave,random,0,3012967880746000178,example_task36,Put all crackers on the coffeetable,0.3160223960876465,8,337,0,0,0
placement_task,test_task32,Put all peaches in the microwave,random,1,1825531777421590003,example_task1,Put all cupcakes on the kitchentable,0.3834277093410492,8,342,0,0,0
placement_task,test_task32,Put all peaches in the microwave,random,2,5954635806367302621,example_task30,Put all peaches on the oventray,0.8025043606758118,12,434,1,0,0
placement_task,test_task32,Put all peaches in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.582320511341095,53,1794,0,1,0
placement_task,test_task32,Put all peaches in the microwave,none,0,,,,,0,0,,,
placement_task,test_task33,Put all plums in the fridge,semantic,0,,example_task4,Put all plums on the kitchentable,0.7605376243591309,8,321,1,0,0
placement_task,test_task33,Put all plums in the fridge,random,0,6823068362514828709,example_task35,Put all chips on the coffeetable,0.1973825991153717,8,316,0,0,0
placement_task,test_task33,Put all plums in the fridge,random,1,18118618478987680276,example_task35,Put all chips on the coffeetable,0.1973825991153717,8,316,0,0,0
placement_task,test_task33,Put all plums in the fridge,random,2,8776151275686359435,example_task34,Put all plums on the coffeetable,0.6626298427581787,8,310,1,0,0
placement_task,test_task33,Put all plums in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task33,Put all plums in the fridge,none,0,,,,,0,0,,,
placement_task,test_task34,Put all plums in the fridge,semantic,0,,example_task4,Put all plums on the kitchentable,0.7605376243591309,8,321,1,0,0
placement_task,test_task34,Put all plums in the fridge,random,0,8860653908808115821,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task34,Put all plums in the fridge,random,1,18392222984270170786,example_task30,Put all peaches on the oventray,0.3933430314064026,12,434,0,0,0
placement_task,test_task34,Put all plums in the fridge,random,2,8501755796491992081,example_task34,Put all plums on the coffeetable,0.6626298427581787,8,310,1,0,0
placement_task,test_task34,Put all plums in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.5405988097190857,53,1794,0,1,1
placement_task,test_task34,Put all plums in the fridge,none,0,,,,,0,0,,,
placement_task,test_task35,Put all plums in the microwave,semantic,0,,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task35,Put all plums in the microwave,random,0,13180817494210298815,example_task2,Put all bananas on the kitchentable,0.41025030612945557,12,489,0,0,0
placement_task,test_task35,Put all plums in the microwave,random,1,178201554910769417,example_task20,Put all apples in the microwave,0.6196686029434204,53,1878,0,1,1
placement_task,test_task35,Put all plums in the microwave,random,2,18044709638220305163,example_task36,Put all crackers on the coffeetable,0.32798701524734497,8,337,0,0,0
placement_task,test_task35,Put all plums in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.44600459933280945,53,1794,0,1,0
placement_task,test_task35,Put all plums in the microwave,none,0,,,,,0,0,,,
placement_task,test_task36,Put all plums in the microwave,semantic,0,,example_task4,Put all plums on the kitchentable,0.7624219059944153,8,321,1,0,0
placement_task,test_task36,Put all plums in the microwave,random,0,16817737949455767076,example_task27,Put all milks in the fridge,0.4768427014350891,9,324,0,1,0
placement_task,test_task36,Put all plums in the microwave,random,1,2648655075191710032,example_task36,Put all crackers on the coffeetable,0.32798701524734497,8,337,0,0,0
placement_task,test_task36,Put all plums in the microwave,random,2,10719412950615770026,example_task25,Put all juices in the microwave,0.6511947512626648,9,349,0,1,1
placement_task,test_task36,Put all plums in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.44600459933280945,53,1794,0,1,0
placement_task,test_task36,Put all plums in the microwave,none,0,,,,,0,0,,,
placement_task,test_task37,Put all creamybuns in the fridge,semantic,0,,example_task27,Put all milks in the fridge,0.6745225191116333,9,324,0,1,1
placement_task,test_task37,Put all creamybuns in the fridge,random,0,13506148299646781723,example_task30,Put all peaches on the oventray,0.3129458427429199,12,434,0,0,0
placement_task,test_task37,Put all creamybuns in the fridge,random,1,4976767790666494556,example_task18,Put all apples in the fridge,0.4790663421154022,53,1794,0,1,1
placement_task,test_task37,Put all creamybuns in the fridge,random,2,9531901500837823435,example_task1,Put all cupcakes on the kitchentable,0.41736486554145813,8,342,0,0,0
placement_task,test_task37,Put all creamybuns in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.4790663421154022,53,1794,0,1,1
placement_task,test_task37,Put all creamybuns in the fridge,none,0,,,,,0,0,,,
placement_task,test_task38,Put all creamybuns in the fridge,semantic,0,,example_task27,Put all milks in the fridge,0.6745225191116333,9,324,0,1,1
placement_task,test_task38,Put all creamybuns in the fridge,random,0,10435834031072462303,example_task31,Put all peaches on the coffeetable,0.4242428243160248,12,455,0,0,0
placement_task,test_task38,Put all creamybuns in the fridge,random,1,13201292189840365402,example_task25,Put all juices in the microwave,0.42006346583366394,9,349,0,1,0
placement_task,test_task38,Put all creamybuns in the fridge,random,2,3218662446727752151,example_task18,Put all apples in the fridge,0.4790663421154022,53,1794,0,1,1
placement_task,test_task38,Put all creamybuns in the fridge,fixed,0,,example_task18,Put all apples in the fridge,0.4790663421154022,53,1794,0,1,1
placement_task,test_task38,Put all creamybuns in the fridge,none,0,,,,,0,0,,,
placement_task,test_task39,Put all creamybuns in the microwave,semantic,0,,example_task8,Put all bellpeppers in the microwave,0.6402214765548706,25,1000,0,1,1
placement_task,test_task39,Put all creamybuns in the microwave,random,0,2628226667958939992,example_task10,Put all chips in the fridge,0.35369759798049927,9,330,0,1,0
placement_task,test_task39,Put all creamybuns in the microwave,random,1,1805095949118320017,example_task35,Put all chips on the coffeetable,0.36530742049217224,8,316,0,0,0
placement_task,test_task39,Put all creamybuns in the microwave,random,2,7885265142608767487,example_task15,Put all apples on the kitchentable,0.4296897053718567,20,756,0,0,0
placement_task,test_task39,Put all creamybuns in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.35911065340042114,53,1794,0,1,0
placement_task,test_task39,Put all creamybuns in the microwave,none,0,,,,,0,0,,,
placement_task,test_task40,Put all creamybuns in the microwave,semantic,0,,example_task8,Put all bellpeppers in the microwave,0.6402214765548706,25,1000,0,1,1
placement_task,test_task40,Put all creamybuns in the microwave,random,0,13870642524276487731,example_task18,Put all apples in the fridge,0.35911065340042114,53,1794,0,1,0
placement_task,test_task40,Put all creamybuns in the microwave,random,1,14780258380775623815,example_task1,Put all cupcakes on the kitchentable,0.45348209142684937,8,342,0,0,0
placement_task,test_task40,Put all creamybuns in the microwave,random,2,59503037139513246,example_task33,Put all plums on the oventray,0.42017441987991333,8,295,0,0,0
placement_task,test_task40,Put all creamybuns in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.35911065340042114,53,1794,0,1,0
placement_task,test_task40,Put all creamybuns in the microwave,none,0,,,,,0,0,,,
placement_task,test_task41,Put all chips in the microwave,semantic,0,,example_task10,Put all chips in the fridge,0.8086038827896118,9,330,1,1,0
placement_task,test_task41,Put all chips in the microwave,random,0,7895937726571288653,example_task10,Put all chips in the fridge,0.8086038827896118,9,330,1,1,0
placement_task,test_task41,Put all chips in the microwave,random,1,15475866086297045776,example_task4,Put all plums on the kitchentable,0.29301023483276367,8,321,0,0,0
placement_task,test_task41,Put all chips in the microwave,random,2,9349117178169597388,example_task33,Put all plums on the oventray,0.42138779163360596,8,295,0,0,0
placement_task,test_task41,Put all chips in the microwave,fixed,0,,example_task18,Put all apples in the fridge,0.40176376700401306,53,1794,0,1,0
placement_task,test_task41,Put all chips in the microwave,none,0,,,,,0,0,,,
placement_task,test_task42,Put all chips in the microwave,semantic,0,,example_task10,Put all chips in the fridge,0.8086038827896118,9,330,1,1,0
placement_task,test_task42,Put all chips in the microwave,random,0,6755065228097795376,example_task10,Put all chips in the fridge,0.8086038827896118,9,330,1,1,0
placement_task,test_task42,Put all chips in the microwave,random,1,5356288646751596104,example_task1,Put all cupcakes on the kitchentable,0.4379483759403229,8,342,0,0,0
