task_type,test_task_name,selected_example_name,selected_example_id,cosine,runner_up_name,runner_up_cosine,top2_margin,exact_tie_n,near_tie_1e6_n,example_length,example_scene,example_initial_room,example_initial_states,example_actions,same_object,same_operation,same_destination,historical_selection_verified,task_id,test_scene,test_initial_room,test_initial_states,test_reference_length,test_reference_actions
placement_task,Put all peaches in the fridge,Put all peaches on the oventray,example_task30,0.7355716228485107,Put all peaches on the coffeetable,0.7055116891860962,0.03005993366241455,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task29,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]",8,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (117) <fridge> (225)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (118) <fridge> (225)""]"
placement_task,Put all peaches in the fridge,Put all peaches on the oventray,example_task30,0.7355716228485107,Put all peaches on the coffeetable,0.7055116891860962,0.03005993366241455,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task30,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]",9,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <peach> (117) <fridge> (225)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (118) <fridge> (225)""]"
placement_task,Put all peaches in the microwave,Put all peaches on the oventray,example_task30,0.8025043606758118,Put all apples in the microwave,0.7549737691879272,0.04753059148788452,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task31,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (117) <microwave> (234)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (118) <microwave> (234)""]"
placement_task,Put all peaches in the microwave,Put all peaches on the oventray,example_task30,0.8025043606758118,Put all apples in the microwave,0.7549737691879272,0.04753059148788452,1,1,12,4,kitchen,[],"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (51) <oventray> (106)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (52) <oventray> (106)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <oventray> (106)"", ""[PUT] <peach> (65) <oventray> (106)""]",True,False,False,False,test_task32,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <peach> (117) <microwave> (234)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (118) <microwave> (234)""]"
placement_task,Put all plums in the fridge,Put all plums on the kitchentable,example_task4,0.7605376243591309,Put all plums on the coffeetable,0.6626298427581787,0.09790778160095215,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task33,2,livingroom,"[{""id"": 225, ""states"": [""OPEN""]}]",8,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (119) <fridge> (225)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (120) <fridge> (225)""]"
placement_task,Put all plums in the fridge,Put all plums on the kitchentable,example_task4,0.7605376243591309,Put all plums on the coffeetable,0.6626298427581787,0.09790778160095215,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task34,2,bathroom,"[{""id"": 225, ""states"": [""CLOSED""]}]",9,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <plum> (119) <fridge> (225)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (120) <fridge> (225)""]"
placement_task,Put all plums in the microwave,Put all plums on the kitchentable,example_task4,0.7624219059944153,Put all plums on the oventray,0.758360743522644,0.00406116247177124,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task35,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (119) <microwave> (234)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (120) <microwave> (234)""]"
placement_task,Put all plums in the microwave,Put all plums on the kitchentable,example_task4,0.7624219059944153,Put all plums on the oventray,0.758360743522644,0.00406116247177124,1,1,8,1,livingroom,[],"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (443) <kitchentable> (231)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <plum> (444) <kitchentable> (231)""]",True,False,False,False,test_task36,2,livingroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <plum> (119) <microwave> (234)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (120) <microwave> (234)""]"
placement_task,Put all creamybuns in the fridge,Put all milks in the fridge,example_task27,0.6745225191116333,Put all cupcakes in the fridge,0.563821017742157,0.11070150136947632,1,1,9,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <milk> (176) <fridge> (162)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <milk> (177) <fridge> (162)""]",False,True,True,False,test_task37,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]",8,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (243) <fridge> (225)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (244) <fridge> (225)""]"
placement_task,Put all creamybuns in the fridge,Put all milks in the fridge,example_task27,0.6745225191116333,Put all cupcakes in the fridge,0.563821017742157,0.11070150136947632,1,1,9,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <milk> (176) <fridge> (162)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <milk> (177) <fridge> (162)""]",False,True,True,False,test_task38,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]",9,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <creamybuns> (243) <fridge> (225)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (244) <fridge> (225)""]"
placement_task,Put all creamybuns in the microwave,Put all bellpeppers in the microwave,example_task8,0.6402214765548706,Put all juices in the microwave,0.6308796405792236,0.009341835975646973,1,1,25,1,kitchen,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]","[""[WALK] <bellpepper> (320)"", ""[GRAB] <bellpepper> (320)"", ""[WALK] <microwave> (313)"", ""[OPEN] <microwave> (313)"", ""[PUTIN] <bellpepper> (320) <microwave> (313)"", ""[WALK] <bellpepper> (321)"", ""[GRAB] <bellpepper> (321)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (321) <microwave> (313)"", ""[WALK] <bellpepper> (322)"", ""[GRAB] <bellpepper> (322)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (322) <microwave> (313)"", ""[WALK] <bellpepper> (323)"", ""[GRAB] <bellpepper> (323)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (323) <microwave> (313)"", ""[WALK] <bellpepper> (324)"", ""[GRAB] <bellpepper> (324)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (324) <microwave> (313)"", ""[WALK] <bellpepper> (325)"", ""[GRAB] <bellpepper> (325)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (325) <microwave> (313)""]",False,True,True,False,test_task39,2,kitchen,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (243) <microwave> (234)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (244) <microwave> (234)""]"
placement_task,Put all creamybuns in the microwave,Put all bellpeppers in the microwave,example_task8,0.6402214765548706,Put all juices in the microwave,0.6308796405792236,0.009341835975646973,1,1,25,1,kitchen,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]","[""[WALK] <bellpepper> (320)"", ""[GRAB] <bellpepper> (320)"", ""[WALK] <microwave> (313)"", ""[OPEN] <microwave> (313)"", ""[PUTIN] <bellpepper> (320) <microwave> (313)"", ""[WALK] <bellpepper> (321)"", ""[GRAB] <bellpepper> (321)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (321) <microwave> (313)"", ""[WALK] <bellpepper> (322)"", ""[GRAB] <bellpepper> (322)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (322) <microwave> (313)"", ""[WALK] <bellpepper> (323)"", ""[GRAB] <bellpepper> (323)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (323) <microwave> (313)"", ""[WALK] <bellpepper> (324)"", ""[GRAB] <bellpepper> (324)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (324) <microwave> (313)"", ""[WALK] <bellpepper> (325)"", ""[GRAB] <bellpepper> (325)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <bellpepper> (325) <microwave> (313)""]",False,True,True,False,test_task40,2,bathroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <creamybuns> (243) <microwave> (234)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (244) <microwave> (234)""]"
placement_task,Put all chips in the microwave,Put all chips in the fridge,example_task10,0.8086038827896118,Put all bellpeppers in the microwave,0.6759386658668518,0.13266521692276,1,1,9,1,kitchen,"[{""id"": 305, ""states"": [""CLOSED""]}]","[""[WALK] <chips> (328)"", ""[GRAB] <chips> (328)"", ""[WALK] <fridge> (305)"", ""[OPEN] <fridge> (305)"", ""[PUTIN] <chips> (328) <fridge> (305)"", ""[WALK] <chips> (329)"", ""[GRAB] <chips> (329)"", ""[WALK] <fridge> (305)"", ""[PUTIN] <chips> (329) <fridge> (305)""]",True,True,False,False,test_task41,2,bedroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <chips> (245)"", ""[GRAB] <chips> (245)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (245) <microwave> (234)"", ""[WALK] <chips> (246)"", ""[GRAB] <chips> (246)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (246) <microwave> (234)""]"
placement_task,Put all chips in the microwave,Put all chips in the fridge,example_task10,0.8086038827896118,Put all bellpeppers in the microwave,0.6759386658668518,0.13266521692276,1,1,9,1,kitchen,"[{""id"": 305, ""states"": [""CLOSED""]}]","[""[WALK] <chips> (328)"", ""[GRAB] <chips> (328)"", ""[WALK] <fridge> (305)"", ""[OPEN] <fridge> (305)"", ""[PUTIN] <chips> (328) <fridge> (305)"", ""[WALK] <chips> (329)"", ""[GRAB] <chips> (329)"", ""[WALK] <fridge> (305)"", ""[PUTIN] <chips> (329) <fridge> (305)""]",True,True,False,False,test_task42,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <chips> (245)"", ""[GRAB] <chips> (245)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <chips> (245) <microwave> (234)"", ""[WALK] <chips> (246)"", ""[GRAB] <chips> (246)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (246) <microwave> (234)""]"
placement_task,Put all milks on the coffeetable,Put all milks on the kitchentable,example_task46,0.8616828322410583,Put all juices on the coffeetable,0.7616146802902222,0.10006815195083618,1,1,8,6,bathroom,[],"[""[WALK] <milk> (245)"", ""[GRAB] <milk> (245)"", ""[WALK] <kitchentable> (186)"", ""[PUT] <milk> (245) <kitchentable> (186)"", ""[WALK] <milk> (246)"", ""[GRAB] <milk> (246)"", ""[WALK] <kitchentable> (186)"", ""[PUT] <milk> (246) <kitchentable> (186)""]",True,True,False,False,test_task43,3,bathroom,[],8,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <milk> (176) <coffeetable> (215)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <milk> (177) <coffeetable> (215)""]"
placement_task,Put all bananas on the oventray,Put all bananas on the kitchentable,example_task2,0.772074282169342,Put all peaches on the oventray,0.7534902095794678,0.018584072589874268,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,True,False,False,test_task44,3,kitchen,[],8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <oventray> (164)"", ""[PUT] <bananas> (178) <oventray> (164)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <oventray> (164)"", ""[PUT] <bananas> (179) <oventray> (164)""]"
placement_task,Put all bananas on the coffeetable,Put all bananas on the kitchentable,example_task2,0.8887988328933716,Put all peaches on the coffeetable,0.7282416224479675,0.16055721044540405,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,True,False,False,test_task45,3,kitchen,[],8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <bananas> (178) <coffeetable> (215)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <bananas> (179) <coffeetable> (215)""]"
placement_task,Put all cupcakes on the coffeetable,Put all cupcakes on the kitchentable,example_task1,0.9010488986968994,Put all cupcakes in the fridge,0.7292447090148926,0.17180418968200684,1,1,8,1,bedroom,[],"[""[WALK] <cupcake> (195)"", ""[GRAB] <cupcake> (195)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (195) <kitchentable> (231)"", ""[WALK] <cupcake> (196)"", ""[GRAB] <cupcake> (196)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <cupcake> (196) <kitchentable> (231)""]",True,True,False,False,test_task46,3,bathroom,[],4,"[""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <cupcake> (385) <coffeetable> (215)""]"
placement_task,Put all juices in the fridge,Put all juices in the microwave,example_task25,0.7675208449363708,Put all juices on the coffeetable,0.677553653717041,0.08996719121932983,1,1,9,3,kitchen,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]","[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <juice> (173) <microwave> (171)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <juice> (174) <microwave> (171)""]",True,True,False,False,test_task47,3,bathroom,"[{""id"": 162, ""states"": [""OPEN""]}]",8,"[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (173) <fridge> (162)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (174) <fridge> (162)""]"
placement_task,Put all juices in the fridge,Put all juices in the microwave,example_task25,0.7675208449363708,Put all juices on the coffeetable,0.677553653717041,0.08996719121932983,1,1,9,3,kitchen,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]","[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <juice> (173) <microwave> (171)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <juice> (174) <microwave> (171)""]",True,True,False,False,test_task48,3,kitchen,"[{""id"": 162, ""states"": [""CLOSED""]}]",9,"[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <juice> (173) <fridge> (162)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (174) <fridge> (162)""]"
placement_task,Put all milks in the microwave,Put all milks in the fridge,example_task27,0.7915211915969849,Put all milks on the kitchentable,0.7534511089324951,0.038070082664489746,1,1,9,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <milk> (176) <fridge> (162)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <milk> (177) <fridge> (162)""]",True,True,False,False,test_task49,3,bathroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (176) <microwave> (171)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (177) <microwave> (171)""]"
placement_task,Put all milks in the microwave,Put all milks in the fridge,example_task27,0.7915211915969849,Put all milks on the kitchentable,0.7534511089324951,0.038070082664489746,1,1,9,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <milk> (176) <fridge> (162)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <milk> (177) <fridge> (162)""]",True,True,False,False,test_task50,3,bedroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]",9,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <milk> (176) <microwave> (171)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (177) <microwave> (171)""]"
placement_task,Put all bananas in the fridge,Put all bananas on the kitchentable,example_task2,0.7763677835464478,Put all apples in the fridge,0.6310110688209534,0.14535671472549438,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,False,False,False,test_task51,3,kitchen,"[{""id"": 162, ""states"": [""OPEN""]}]",8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (178) <fridge> (162)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (179) <fridge> (162)""]"
placement_task,Put all bananas in the fridge,Put all bananas on the kitchentable,example_task2,0.7763677835464478,Put all apples in the fridge,0.6310110688209534,0.14535671472549438,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,False,False,False,test_task52,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]",9,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <bananas> (178) <fridge> (162)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (179) <fridge> (162)""]"
placement_task,Put all bananas in the microwave,Put all bananas on the kitchentable,example_task2,0.8097575902938843,Put all apples in the microwave,0.7071243524551392,0.10263323783874512,1,1,12,1,bedroom,[],"[""[WALK] <bananas> (315)"", ""[GRAB] <bananas> (315)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (315) <kitchentable> (231)"", ""[WALK] <bananas> (316)"", ""[GRAB] <bananas> (316)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (316) <kitchentable> (231)"", ""[WALK] <bananas> (439)"", ""[GRAB] <bananas> (439)"", ""[WALK] <kitchentable> (231)"", ""[PUT] <bananas> (439) <kitchentable> (231)""]",True,False,False,False,test_task53,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]",8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (178) <microwave> (171)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (179) <microwave> (171)""]"
