task_type,split,template,object,operation,destination,scene,initial_room,initial_states_json,n,task_ids,reference_n,reference_mean,reference_median,reference_q1,reference_q3,reference_min,reference_max,reference_sd_sample,reference_iqr
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,bedroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task288""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,bedroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task286""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,bedroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task277""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task292""]",1,8,8.0,8.0,8.0,8,8,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task289""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task287""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task284""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task283""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,kitchen,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task279""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task291""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task290""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""OFF""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task285""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""OFF""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""ON""]}]",1,"[""test_task281""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""OFF""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task280""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},lightswitches,on,,7,livingroom,"[{""id"": 54, ""states"": [""ON""]}, {""id"": 85, ""states"": [""ON""]}, {""id"": 277, ""states"": [""ON""]}, {""id"": 332, ""states"": [""OFF""]}]",1,"[""test_task278""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,1,bedroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""OFF""]}]",1,"[""test_task38""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""OFF""]}]",1,"[""test_task40""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,1,kitchen,"[{""id"": 102, ""states"": [""OFF""]}, {""id"": 103, ""states"": [""ON""]}]",1,"[""test_task39""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,1,livingroom,"[{""id"": 102, ""states"": [""ON""]}, {""id"": 103, ""states"": [""ON""]}]",1,"[""test_task37""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,2,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""OFF""]}]",1,"[""test_task88""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,2,bathroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""OFF""]}]",1,"[""test_task86""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,2,kitchen,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 125, ""states"": [""ON""]}]",1,"[""test_task87""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,2,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 125, ""states"": [""ON""]}]",1,"[""test_task85""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,bathroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""test_task157""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,bathroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""test_task153""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,bedroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""test_task158""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,bedroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""test_task156""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,kitchen,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""test_task160""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,kitchen,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""test_task155""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,livingroom,"[{""id"": 256, ""states"": [""OFF""]}, {""id"": 376, ""states"": [""OFF""]}, {""id"": 377, ""states"": [""ON""]}]",1,"[""test_task159""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,3,livingroom,"[{""id"": 256, ""states"": [""ON""]}, {""id"": 376, ""states"": [""ON""]}, {""id"": 377, ""states"": [""OFF""]}]",1,"[""test_task154""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,5,kitchen,"[{""id"": 78, ""states"": [""OFF""]}, {""id"": 229, ""states"": [""OFF""]}]",1,"[""test_task216""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,5,kitchen,"[{""id"": 78, ""states"": [""OFF""]}, {""id"": 229, ""states"": [""ON""]}]",1,"[""test_task215""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,5,kitchen,"[{""id"": 78, ""states"": [""ON""]}, {""id"": 229, ""states"": [""OFF""]}]",1,"[""test_task214""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tablelamps,off,,5,kitchen,"[{""id"": 78, ""states"": [""ON""]}, {""id"": 229, ""states"": [""ON""]}]",1,"[""test_task213""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,1,bedroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""OFF""]}]",1,"[""test_task46""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""OFF""]}]",1,"[""test_task48""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""ON""]}]",1,"[""test_task47""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,1,livingroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""ON""]}]",1,"[""test_task45""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,5,bedroom,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""ON""]}]",1,"[""test_task235""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,5,bedroom,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""ON""]}]",1,"[""test_task233""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,5,kitchen,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""OFF""]}]",1,"[""test_task236""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,5,kitchen,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""OFF""]}]",1,"[""test_task234""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,6,bathroom,"[{""id"": 207, ""states"": [""ON""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""test_task274""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,6,kitchen,"[{""id"": 207, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""test_task275""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,6,livingroom,"[{""id"": 207, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""test_task276""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tvs,off,,6,livingroom,"[{""id"": 207, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""test_task273""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,1,bathroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""ON""]}]",1,"[""test_task17""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,1,bedroom,"[{""id"": 264, ""states"": [""ON""]}, {""id"": 426, ""states"": [""OFF""]}]",1,"[""test_task18""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""OFF""]}]",1,"[""test_task20""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,1,kitchen,"[{""id"": 264, ""states"": [""OFF""]}, {""id"": 426, ""states"": [""ON""]}]",1,"[""test_task19""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,5,bathroom,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""OFF""]}]",1,"[""test_task212""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,5,bathroom,"[{""id"": 108, ""states"": [""OFF""]}, {""id"": 200, ""states"": [""ON""]}]",1,"[""test_task211""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,5,bedroom,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""ON""]}]",1,"[""test_task209""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,5,livingroom,"[{""id"": 108, ""states"": [""ON""]}, {""id"": 200, ""states"": [""OFF""]}]",1,"[""test_task210""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,6,kitchen,"[{""id"": 207, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""test_task256""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,6,livingroom,"[{""id"": 207, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""test_task255""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,6,livingroom,"[{""id"": 207, ""states"": [""ON""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""test_task254""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,test,Turn {state} all {object},tvs,on,,6,livingroom,"[{""id"": 207, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""test_task253""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,1,bathroom,"[{""id"": 69, ""states"": [""ON""]}, {""id"": 181, ""states"": [""ON""]}]",1,"[""example_task17""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,1,bedroom,"[{""id"": 69, ""states"": [""ON""]}, {""id"": 181, ""states"": [""OFF""]}]",1,"[""example_task18""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,1,kitchen,"[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""ON""]}]",1,"[""example_task19""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,1,livingroom,"[{""id"": 69, ""states"": [""OFF""]}, {""id"": 181, ""states"": [""OFF""]}]",1,"[""example_task20""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,2,bathroom,"[{""id"": 194, ""states"": [""ON""]}, {""id"": 197, ""states"": [""ON""]}]",1,"[""example_task61""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,2,bedroom,"[{""id"": 194, ""states"": [""OFF""]}, {""id"": 197, ""states"": [""ON""]}]",1,"[""example_task63""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,2,bedroom,"[{""id"": 194, ""states"": [""ON""]}, {""id"": 197, ""states"": [""OFF""]}]",1,"[""example_task62""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,2,kitchen,"[{""id"": 194, ""states"": [""OFF""]}, {""id"": 197, ""states"": [""OFF""]}]",1,"[""example_task64""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""example_task86""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,bedroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""example_task84""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,kitchen,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""example_task85""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""example_task82""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""ON""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""example_task81""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,livingroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 216, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""OFF""]}]",1,"[""example_task88""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,livingroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 216, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""example_task87""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,3,livingroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 216, ""states"": [""OFF""]}, {""id"": 314, ""states"": [""ON""]}]",1,"[""example_task83""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,7,bathroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 127, ""states"": [""ON""]}]",1,"[""example_task147""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,7,bedroom,"[{""id"": 124, ""states"": [""OFF""]}, {""id"": 127, ""states"": [""OFF""]}]",1,"[""example_task148""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,7,bedroom,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 127, ""states"": [""OFF""]}]",1,"[""example_task146""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},candles,off,,7,kitchen,"[{""id"": 124, ""states"": [""ON""]}, {""id"": 127, ""states"": [""ON""]}]",1,"[""example_task145""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task36""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task32""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task31""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task26""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task25""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bathroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task21""]",1,8,8.0,8.0,8.0,8,8,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bedroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task34""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bedroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task33""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bedroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task28""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,bedroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task23""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,kitchen,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task30""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,kitchen,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task27""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,kitchen,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task22""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,livingroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""OFF""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task35""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,livingroom,"[{""id"": 188, ""states"": [""OFF""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""ON""]}, {""id"": 449, ""states"": [""ON""]}]",1,"[""example_task29""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,1,livingroom,"[{""id"": 188, ""states"": [""ON""]}, {""id"": 202, ""states"": [""ON""]}, {""id"": 448, ""states"": [""OFF""]}, {""id"": 449, ""states"": [""OFF""]}]",1,"[""example_task24""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bathroom,"[{""id"": 111, ""states"": [""OFF""]}, {""id"": 185, ""states"": [""OFF""]}, {""id"": 318, ""states"": [""ON""]}]",1,"[""example_task59""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bedroom,"[{""id"": 111, ""states"": [""OFF""]}, {""id"": 185, ""states"": [""ON""]}, {""id"": 318, ""states"": [""ON""]}]",1,"[""example_task57""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bedroom,"[{""id"": 111, ""states"": [""ON""]}, {""id"": 185, ""states"": [""OFF""]}, {""id"": 318, ""states"": [""OFF""]}]",1,"[""example_task56""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bedroom,"[{""id"": 111, ""states"": [""ON""]}, {""id"": 185, ""states"": [""OFF""]}, {""id"": 318, ""states"": [""ON""]}]",1,"[""example_task55""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bedroom,"[{""id"": 111, ""states"": [""ON""]}, {""id"": 185, ""states"": [""ON""]}, {""id"": 318, ""states"": [""OFF""]}]",1,"[""example_task54""]",1,4,4.0,4.0,4.0,4,4,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,bedroom,"[{""id"": 111, ""states"": [""ON""]}, {""id"": 185, ""states"": [""ON""]}, {""id"": 318, ""states"": [""ON""]}]",1,"[""example_task53""]",1,6,6.0,6.0,6.0,6,6,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,kitchen,"[{""id"": 111, ""states"": [""OFF""]}, {""id"": 185, ""states"": [""OFF""]}, {""id"": 318, ""states"": [""OFF""]}]",1,"[""example_task60""]",1,0,0.0,0.0,0.0,0,0,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,2,kitchen,"[{""id"": 111, ""states"": [""OFF""]}, {""id"": 185, ""states"": [""ON""]}, {""id"": 318, ""states"": [""OFF""]}]",1,"[""example_task58""]",1,2,2.0,2.0,2.0,2,2,,0.0
state_change_task,example,Turn {state} all {object},cellphones,off,,3,bedroom,"[{""id"": 120, ""states"": [""ON""]}, {""id"": 274, ""states"": [""OFF""]}]",1,"[""example_task78""]",1,2,2.0,2.0,2.0,2,2,,0.0
