task_type,split,task_id,task_name,template,operation,object,destination,scene,initial_room,initial_states,goal_states,goal_count,required_state_changes,reference_length,reference_actions,initially_complete_proxy
placement_task,test,test_task22,Put all plums in the fridge,Put all {object} {relation} the {destination},in,plums,fridge,1,livingroom,"[{""id"": 305, ""states"": [""OPEN""]}]","[{""from_id"": 443, ""relation_type"": ""INSIDE"", ""to_id"": 305}, {""from_id"": 444, ""relation_type"": ""INSIDE"", ""to_id"": 305}]",2,,8,"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <fridge> (305)"", ""[PUTIN] <plum> (443) <fridge> (305)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <fridge> (305)"", ""[PUTIN] <plum> (444) <fridge> (305)""]",False
placement_task,test,test_task23,Put all plums in the fridge,Put all {object} {relation} the {destination},in,plums,fridge,1,bathroom,"[{""id"": 305, ""states"": [""CLOSED""]}]","[{""from_id"": 443, ""relation_type"": ""INSIDE"", ""to_id"": 305}, {""from_id"": 444, ""relation_type"": ""INSIDE"", ""to_id"": 305}]",2,,9,"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <fridge> (305)"", ""[OPEN] <fridge> (305)"", ""[PUTIN] <plum> (443) <fridge> (305)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <fridge> (305)"", ""[PUTIN] <plum> (444) <fridge> (305)""]",False
placement_task,test,test_task24,Put all plums in the microwave,Put all {object} {relation} the {destination},in,plums,microwave,1,bathroom,"[{""id"": 313, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 443, ""relation_type"": ""INSIDE"", ""to_id"": 313}, {""from_id"": 444, ""relation_type"": ""INSIDE"", ""to_id"": 313}]",2,,8,"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <plum> (443) <microwave> (313)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <plum> (444) <microwave> (313)""]",False
placement_task,test,test_task25,Put all plums in the microwave,Put all {object} {relation} the {destination},in,plums,microwave,1,bathroom,"[{""id"": 313, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 443, ""relation_type"": ""INSIDE"", ""to_id"": 313}, {""from_id"": 444, ""relation_type"": ""INSIDE"", ""to_id"": 313}]",2,,9,"[""[WALK] <plum> (443)"", ""[GRAB] <plum> (443)"", ""[WALK] <microwave> (313)"", ""[OPEN] <microwave> (313)"", ""[PUTIN] <plum> (443) <microwave> (313)"", ""[WALK] <plum> (444)"", ""[GRAB] <plum> (444)"", ""[WALK] <microwave> (313)"", ""[PUTIN] <plum> (444) <microwave> (313)""]",False
placement_task,test,test_task26,Put all peaches on the kitchentable,Put all {object} {relation} the {destination},on,peaches,kitchentable,2,bathroom,[],"[{""from_id"": 117, ""relation_type"": ""ON"", ""to_id"": 199}, {""from_id"": 118, ""relation_type"": ""ON"", ""to_id"": 199}]",2,,8,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <peach> (117) <kitchentable> (199)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <peach> (118) <kitchentable> (199)""]",False
placement_task,test,test_task27,Put all creamybuns on the kitchentable,Put all {object} {relation} the {destination},on,creamybuns,kitchentable,2,livingroom,[],"[{""from_id"": 243, ""relation_type"": ""ON"", ""to_id"": 199}, {""from_id"": 244, ""relation_type"": ""ON"", ""to_id"": 199}]",2,,8,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <creamybuns> (243) <kitchentable> (199)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <creamybuns> (244) <kitchentable> (199)""]",False
placement_task,test,test_task28,Put all chips on the kitchentable,Put all {object} {relation} the {destination},on,chips,kitchentable,2,livingroom,[],"[{""from_id"": 245, ""relation_type"": ""ON"", ""to_id"": 199}, {""from_id"": 246, ""relation_type"": ""ON"", ""to_id"": 199}]",2,,8,"[""[WALK] <chips> (245)"", ""[GRAB] <chips> (245)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <chips> (245) <kitchentable> (199)"", ""[WALK] <chips> (246)"", ""[GRAB] <chips> (246)"", ""[WALK] <kitchentable> (199)"", ""[PUT] <chips> (246) <kitchentable> (199)""]",False
placement_task,test,test_task29,Put all peaches in the fridge,Put all {object} {relation} the {destination},in,peaches,fridge,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]","[{""from_id"": 117, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 118, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,8,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (117) <fridge> (225)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (118) <fridge> (225)""]",False
placement_task,test,test_task30,Put all peaches in the fridge,Put all {object} {relation} the {destination},in,peaches,fridge,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]","[{""from_id"": 117, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 118, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,9,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <peach> (117) <fridge> (225)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <peach> (118) <fridge> (225)""]",False
placement_task,test,test_task31,Put all peaches in the microwave,Put all {object} {relation} the {destination},in,peaches,microwave,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 117, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 118, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,8,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (117) <microwave> (234)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (118) <microwave> (234)""]",False
placement_task,test,test_task32,Put all peaches in the microwave,Put all {object} {relation} the {destination},in,peaches,microwave,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 117, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 118, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,9,"[""[WALK] <peach> (117)"", ""[GRAB] <peach> (117)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <peach> (117) <microwave> (234)"", ""[WALK] <peach> (118)"", ""[GRAB] <peach> (118)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <peach> (118) <microwave> (234)""]",False
placement_task,test,test_task33,Put all plums in the fridge,Put all {object} {relation} the {destination},in,plums,fridge,2,livingroom,"[{""id"": 225, ""states"": [""OPEN""]}]","[{""from_id"": 119, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 120, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,8,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (119) <fridge> (225)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (120) <fridge> (225)""]",False
placement_task,test,test_task34,Put all plums in the fridge,Put all {object} {relation} the {destination},in,plums,fridge,2,bathroom,"[{""id"": 225, ""states"": [""CLOSED""]}]","[{""from_id"": 119, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 120, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,9,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <plum> (119) <fridge> (225)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <plum> (120) <fridge> (225)""]",False
placement_task,test,test_task35,Put all plums in the microwave,Put all {object} {relation} the {destination},in,plums,microwave,2,bathroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 119, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 120, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,8,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (119) <microwave> (234)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (120) <microwave> (234)""]",False
placement_task,test,test_task36,Put all plums in the microwave,Put all {object} {relation} the {destination},in,plums,microwave,2,livingroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 119, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 120, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,9,"[""[WALK] <plum> (119)"", ""[GRAB] <plum> (119)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <plum> (119) <microwave> (234)"", ""[WALK] <plum> (120)"", ""[GRAB] <plum> (120)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <plum> (120) <microwave> (234)""]",False
placement_task,test,test_task37,Put all creamybuns in the fridge,Put all {object} {relation} the {destination},in,creamybuns,fridge,2,bathroom,"[{""id"": 225, ""states"": [""OPEN""]}]","[{""from_id"": 243, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 244, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,8,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (243) <fridge> (225)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (244) <fridge> (225)""]",False
placement_task,test,test_task38,Put all creamybuns in the fridge,Put all {object} {relation} the {destination},in,creamybuns,fridge,2,kitchen,"[{""id"": 225, ""states"": [""CLOSED""]}]","[{""from_id"": 243, ""relation_type"": ""INSIDE"", ""to_id"": 225}, {""from_id"": 244, ""relation_type"": ""INSIDE"", ""to_id"": 225}]",2,,9,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <fridge> (225)"", ""[OPEN] <fridge> (225)"", ""[PUTIN] <creamybuns> (243) <fridge> (225)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <fridge> (225)"", ""[PUTIN] <creamybuns> (244) <fridge> (225)""]",False
placement_task,test,test_task39,Put all creamybuns in the microwave,Put all {object} {relation} the {destination},in,creamybuns,microwave,2,kitchen,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 243, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 244, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,8,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (243) <microwave> (234)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (244) <microwave> (234)""]",False
placement_task,test,test_task40,Put all creamybuns in the microwave,Put all {object} {relation} the {destination},in,creamybuns,microwave,2,bathroom,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 243, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 244, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,9,"[""[WALK] <creamybuns> (243)"", ""[GRAB] <creamybuns> (243)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <creamybuns> (243) <microwave> (234)"", ""[WALK] <creamybuns> (244)"", ""[GRAB] <creamybuns> (244)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <creamybuns> (244) <microwave> (234)""]",False
placement_task,test,test_task41,Put all chips in the microwave,Put all {object} {relation} the {destination},in,chips,microwave,2,bedroom,"[{""id"": 234, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 245, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 246, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,8,"[""[WALK] <chips> (245)"", ""[GRAB] <chips> (245)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (245) <microwave> (234)"", ""[WALK] <chips> (246)"", ""[GRAB] <chips> (246)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (246) <microwave> (234)""]",False
placement_task,test,test_task42,Put all chips in the microwave,Put all {object} {relation} the {destination},in,chips,microwave,2,kitchen,"[{""id"": 234, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 245, ""relation_type"": ""INSIDE"", ""to_id"": 234}, {""from_id"": 246, ""relation_type"": ""INSIDE"", ""to_id"": 234}]",2,,9,"[""[WALK] <chips> (245)"", ""[GRAB] <chips> (245)"", ""[WALK] <microwave> (234)"", ""[OPEN] <microwave> (234)"", ""[PUTIN] <chips> (245) <microwave> (234)"", ""[WALK] <chips> (246)"", ""[GRAB] <chips> (246)"", ""[WALK] <microwave> (234)"", ""[PUTIN] <chips> (246) <microwave> (234)""]",False
placement_task,test,test_task43,Put all milks on the coffeetable,Put all {object} {relation} the {destination},on,milks,coffeetable,3,bathroom,[],"[{""from_id"": 176, ""relation_type"": ""ON"", ""to_id"": 215}, {""from_id"": 177, ""relation_type"": ""ON"", ""to_id"": 215}]",2,,8,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <milk> (176) <coffeetable> (215)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <milk> (177) <coffeetable> (215)""]",False
placement_task,test,test_task44,Put all bananas on the oventray,Put all {object} {relation} the {destination},on,bananas,oventray,3,kitchen,[],"[{""from_id"": 178, ""relation_type"": ""ON"", ""to_id"": 164}, {""from_id"": 179, ""relation_type"": ""ON"", ""to_id"": 164}]",2,,8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <oventray> (164)"", ""[PUT] <bananas> (178) <oventray> (164)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <oventray> (164)"", ""[PUT] <bananas> (179) <oventray> (164)""]",False
placement_task,test,test_task45,Put all bananas on the coffeetable,Put all {object} {relation} the {destination},on,bananas,coffeetable,3,kitchen,[],"[{""from_id"": 178, ""relation_type"": ""ON"", ""to_id"": 215}, {""from_id"": 179, ""relation_type"": ""ON"", ""to_id"": 215}]",2,,8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <bananas> (178) <coffeetable> (215)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <bananas> (179) <coffeetable> (215)""]",False
placement_task,test,test_task46,Put all cupcakes on the coffeetable,Put all {object} {relation} the {destination},on,cupcakes,coffeetable,3,bathroom,[],"[{""from_id"": 225, ""relation_type"": ""ON"", ""to_id"": 215}, {""from_id"": 226, ""relation_type"": ""ON"", ""to_id"": 215}, {""from_id"": 227, ""relation_type"": ""ON"", ""to_id"": 215}, {""from_id"": 385, ""relation_type"": ""ON"", ""to_id"": 215}]",4,,4,"[""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <coffeetable> (215)"", ""[PUT] <cupcake> (385) <coffeetable> (215)""]",False
placement_task,test,test_task47,Put all juices in the fridge,Put all {object} {relation} the {destination},in,juices,fridge,3,bathroom,"[{""id"": 162, ""states"": [""OPEN""]}]","[{""from_id"": 173, ""relation_type"": ""INSIDE"", ""to_id"": 162}, {""from_id"": 174, ""relation_type"": ""INSIDE"", ""to_id"": 162}]",2,,8,"[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (173) <fridge> (162)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (174) <fridge> (162)""]",False
placement_task,test,test_task48,Put all juices in the fridge,Put all {object} {relation} the {destination},in,juices,fridge,3,kitchen,"[{""id"": 162, ""states"": [""CLOSED""]}]","[{""from_id"": 173, ""relation_type"": ""INSIDE"", ""to_id"": 162}, {""from_id"": 174, ""relation_type"": ""INSIDE"", ""to_id"": 162}]",2,,9,"[""[WALK] <juice> (173)"", ""[GRAB] <juice> (173)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <juice> (173) <fridge> (162)"", ""[WALK] <juice> (174)"", ""[GRAB] <juice> (174)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <juice> (174) <fridge> (162)""]",False
placement_task,test,test_task49,Put all milks in the microwave,Put all {object} {relation} the {destination},in,milks,microwave,3,bathroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 176, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 177, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",2,,8,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (176) <microwave> (171)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (177) <microwave> (171)""]",False
placement_task,test,test_task50,Put all milks in the microwave,Put all {object} {relation} the {destination},in,milks,microwave,3,bedroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 176, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 177, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",2,,9,"[""[WALK] <milk> (176)"", ""[GRAB] <milk> (176)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <milk> (176) <microwave> (171)"", ""[WALK] <milk> (177)"", ""[GRAB] <milk> (177)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <milk> (177) <microwave> (171)""]",False
placement_task,test,test_task51,Put all bananas in the fridge,Put all {object} {relation} the {destination},in,bananas,fridge,3,kitchen,"[{""id"": 162, ""states"": [""OPEN""]}]","[{""from_id"": 178, ""relation_type"": ""INSIDE"", ""to_id"": 162}, {""from_id"": 179, ""relation_type"": ""INSIDE"", ""to_id"": 162}]",2,,8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (178) <fridge> (162)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (179) <fridge> (162)""]",False
placement_task,test,test_task52,Put all bananas in the fridge,Put all {object} {relation} the {destination},in,bananas,fridge,3,livingroom,"[{""id"": 162, ""states"": [""CLOSED""]}]","[{""from_id"": 178, ""relation_type"": ""INSIDE"", ""to_id"": 162}, {""from_id"": 179, ""relation_type"": ""INSIDE"", ""to_id"": 162}]",2,,9,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <fridge> (162)"", ""[OPEN] <fridge> (162)"", ""[PUTIN] <bananas> (178) <fridge> (162)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <fridge> (162)"", ""[PUTIN] <bananas> (179) <fridge> (162)""]",False
placement_task,test,test_task53,Put all bananas in the microwave,Put all {object} {relation} the {destination},in,bananas,microwave,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 178, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 179, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",2,,8,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (178) <microwave> (171)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (179) <microwave> (171)""]",False
placement_task,test,test_task54,Put all bananas in the microwave,Put all {object} {relation} the {destination},in,bananas,microwave,3,livingroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 178, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 179, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",2,,9,"[""[WALK] <bananas> (178)"", ""[GRAB] <bananas> (178)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <bananas> (178) <microwave> (171)"", ""[WALK] <bananas> (179)"", ""[GRAB] <bananas> (179)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <bananas> (179) <microwave> (171)""]",False
placement_task,test,test_task55,Put all cupcakes in the microwave,Put all {object} {relation} the {destination},in,cupcakes,microwave,3,bedroom,"[{""id"": 171, ""states"": [""OPEN"", ""OFF""]}]","[{""from_id"": 225, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 226, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 227, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 385, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",4,,16,"[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (225) <microwave> (171)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (226) <microwave> (171)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (227) <microwave> (171)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (385) <microwave> (171)""]",False
placement_task,test,test_task56,Put all cupcakes in the microwave,Put all {object} {relation} the {destination},in,cupcakes,microwave,3,bathroom,"[{""id"": 171, ""states"": [""CLOSED"", ""OFF""]}]","[{""from_id"": 225, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 226, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 227, ""relation_type"": ""INSIDE"", ""to_id"": 171}, {""from_id"": 385, ""relation_type"": ""INSIDE"", ""to_id"": 171}]",4,,17,"[""[WALK] <cupcake> (225)"", ""[GRAB] <cupcake> (225)"", ""[WALK] <microwave> (171)"", ""[OPEN] <microwave> (171)"", ""[PUTIN] <cupcake> (225) <microwave> (171)"", ""[WALK] <cupcake> (226)"", ""[GRAB] <cupcake> (226)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (226) <microwave> (171)"", ""[WALK] <cupcake> (227)"", ""[GRAB] <cupcake> (227)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (227) <microwave> (171)"", ""[WALK] <cupcake> (385)"", ""[GRAB] <cupcake> (385)"", ""[WALK] <microwave> (171)"", ""[PUTIN] <cupcake> (385) <microwave> (171)""]",False
placement_task,test,test_task57,Put all peaches on the kitchentable,Put all {object} {relation} the {destination},on,peaches,kitchentable,4,livingroom,[],"[{""from_id"": 51, ""relation_type"": ""ON"", ""to_id"": 72}, {""from_id"": 52, ""relation_type"": ""ON"", ""to_id"": 72}, {""from_id"": 65, ""relation_type"": ""ON"", ""to_id"": 72}]",3,,8,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <peach> (51) <kitchentable> (72)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <peach> (52) <kitchentable> (72)""]",False
placement_task,test,test_task58,Put all crackers on the kitchentable,Put all {object} {relation} the {destination},on,crackers,kitchentable,4,bedroom,[],"[{""from_id"": 63, ""relation_type"": ""ON"", ""to_id"": 72}, {""from_id"": 66, ""relation_type"": ""ON"", ""to_id"": 72}]",2,,8,"[""[WALK] <crackers> (63)"", ""[GRAB] <crackers> (63)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <crackers> (63) <kitchentable> (72)"", ""[WALK] <crackers> (66)"", ""[GRAB] <crackers> (66)"", ""[WALK] <kitchentable> (72)"", ""[PUT] <crackers> (66) <kitchentable> (72)""]",False
placement_task,test,test_task59,Put all cupcakes on the coffeetable,Put all {object} {relation} the {destination},on,cupcakes,coffeetable,4,bedroom,[],"[{""from_id"": 245, ""relation_type"": ""ON"", ""to_id"": 269}, {""from_id"": 324, ""relation_type"": ""ON"", ""to_id"": 269}]",2,,4,"[""[WALK] <cupcake> (245)"", ""[GRAB] <cupcake> (245)"", ""[WALK] <coffeetable> (269)"", ""[PUT] <cupcake> (245) <coffeetable> (269)""]",False
placement_task,test,test_task60,Put all peaches in the fridge,Put all {object} {relation} the {destination},in,peaches,fridge,4,livingroom,"[{""id"": 103, ""states"": [""OPEN""]}]","[{""from_id"": 51, ""relation_type"": ""INSIDE"", ""to_id"": 103}, {""from_id"": 52, ""relation_type"": ""INSIDE"", ""to_id"": 103}, {""from_id"": 65, ""relation_type"": ""INSIDE"", ""to_id"": 103}]",3,,12,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (51) <fridge> (103)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (52) <fridge> (103)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (65) <fridge> (103)""]",False
placement_task,test,test_task61,Put all peaches in the fridge,Put all {object} {relation} the {destination},in,peaches,fridge,4,livingroom,"[{""id"": 103, ""states"": [""CLOSED""]}]","[{""from_id"": 51, ""relation_type"": ""INSIDE"", ""to_id"": 103}, {""from_id"": 52, ""relation_type"": ""INSIDE"", ""to_id"": 103}, {""from_id"": 65, ""relation_type"": ""INSIDE"", ""to_id"": 103}]",3,,13,"[""[WALK] <peach> (51)"", ""[GRAB] <peach> (51)"", ""[WALK] <fridge> (103)"", ""[OPEN] <fridge> (103)"", ""[PUTIN] <peach> (51) <fridge> (103)"", ""[WALK] <peach> (52)"", ""[GRAB] <peach> (52)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (52) <fridge> (103)"", ""[WALK] <peach> (65)"", ""[GRAB] <peach> (65)"", ""[WALK] <fridge> (103)"", ""[PUTIN] <peach> (65) <fridge> (103)""]",False
