run_id,kind,task_id,model,arm,repeat,step,execution_index,action,vh_success,was_regenerated,extracted_label,full_graph_label,symbolic_state_changed,full_graph_changed,before_graph,after_graph,goal_after,simulator_message
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,0,5,5,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,1,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,1,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,1,3,3,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,1,4,4,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,2,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,2,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,2,3,3,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C1_llm_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C1_llm_precheck,2,4,4,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,0,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,0,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,0,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,0,4,4,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,0,5,5,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,1,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,1,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,1,3,3,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,1,4,4,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,2,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,2,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,2,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,2,4,4,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C2_symbolic_precheck,2,5,5,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,0,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,1,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,4,4,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C2_symbolic_precheck_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C2_symbolic_precheck,2,5,5,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,0,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,0,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,0,3,3,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,0,4,4,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,1,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,1,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,1,3,3,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,1,4,4,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,4,4,[SWITCHON] <lightswitch> (261),True,False,false,false,False,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,5,5,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C3_execution_feedback,2,6,6,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,4,4,[SWITCHON] <lightswitch> (261),True,False,false,false,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,5,5,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,0,6,6,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,4,4,[WALK] <lightswitch> (427),True,False,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,1,5,5,[SWITCHON] <lightswitch> (427),True,False,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,1,1,[WALK] <lightswitch> (173),True,False,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,2,2,[SWITCHON] <lightswitch> (173),True,False,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C3_execution_feedback_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C3_execution_feedback,2,3,3,[WALK] <lightswitch> (261),True,False,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,3,3,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r0,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,0,4,4,[SWITCHON] <lightswitch> (173),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,3,3,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r1,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,1,4,4,[SWITCHON] <lightswitch> (173),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,3,3,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-2024-08-06_r2,state_change_task,test_task6,gpt-4o-2024-08-06,C4_budgeted,2,4,4,[SWITCHON] <lightswitch> (173),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,3,3,[SWITCHOFF] <lightswitch> (427),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,4,4,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,5,5,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r0,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,0,6,6,[SWITCHON] <lightswitch> (173),True,True,true,true,True,True,graph_0019.json.gz,graph_0020.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,3,3,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r1,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,1,4,4,[SWITCHON] <lightswitch> (173),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,True,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,1,1,[WALK] <lightswitch> (427),True,True,true,true,True,True,graph_0004.json.gz,graph_0005.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,2,2,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0007.json.gz,graph_0008.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,3,3,[SWITCHOFF] <lightswitch> (427),True,True,true,true,True,True,graph_0010.json.gz,graph_0011.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,4,4,[SWITCHON] <lightswitch> (427),True,True,true,true,True,True,graph_0013.json.gz,graph_0014.json.gz,False,"{""0"": {""message"": ""Success""}}"
state_change_task_test_task6_C4_budgeted_gpt-4o-mini-2024-07-18_r2,state_change_task,test_task6,gpt-4o-mini-2024-07-18,C4_budgeted,2,5,5,[WALK] <lightswitch> (173),True,True,true,true,True,True,graph_0016.json.gz,graph_0017.json.gz,False,"{""0"": {""message"": ""Success""}}"
